OID_,BARRIER_NAME,SOURCE_ID,BARRIER_GROUP,BARRIER_TYPE,BARRIER_SPECIFIC,DAM_HEIGHT_ft,SOURCE,URL,UID,Elev_m,Slope_site_perc,Slope_segment_perc,Slope_reach_perc,Qmad_cfs,Latitude,Longitude,Sample_Type,Sampled,Sample_Date,Observer,Barrier_Expected,Barrier_Observed,Stream_Wetted,Barrier_Access,Bridge_Type,Bridge_Obstruction,Culverts_Total,Culvert_Gated,Backwatered,Water_surface_drop_m,Span_m,Bankfull_width_m,Span_div_bankfull,Rise_m,Bed_material_throughout,Bed_material_depth_outlet_m,Countersunk,Elevation_inlet_m,Elevation_outlet_m,Length_m,Slope_perc,ACCESS_LIMIT,HUC8,Basin,Depth_m,Velocity_mps,Pass_WDFG,Limit_WDFG,tnmfrc,mtfcc_code,Pass
244,,        003064D,Non-culvert Road Crossing,Bridge,Frame,,FEDERAL_HIGHWAY_ADMINISTRATION,https://www.fhwa.dot.gov/bridge/nbi/ascii2018.cfm,UID_47733,1341.3432617,7.7560000,1.8700000,1.6400000,39.689999999999998,41.516571990000003,-112.011140089999998,,,,,Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
245,,        0F 166 ,Non-culvert Road Crossing,Bridge,Stringer_Multi-beam_or_Girder,,FEDERAL_HIGHWAY_ADMINISTRATION,https://www.fhwa.dot.gov/bridge/nbi/ascii2018.cfm,UID_10528,1412.9008789,5.2360001,1.8700000,2.7100000,39.432000000000002,41.499947329999998,-111.987514669999996,,,,,Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,S1200,
246,BOX ELDER CREEK (CHATFIELD),UT00050,Dam,Dam,Dam,,UTAH_DEPARTMENT_OF_WATER_RIGHTS,https://opendata.gis.utah.gov/datasets/utahDNR::utah-dam-inventory,UID_99618,1949.2706299,22.9249992,3.1300001,1.8099999,6.764000000000000,41.446414050000001,-111.916458180000006,,,,,Dam,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,0.0
247,MAYOR`S POND,84208,Dam,Dam,RE,,US_ARMY_CORPS_OF_ENGINEERS,https://nid.sec.usace.army.mil/ords/f?p=105:1::::::,UID_31022,1383.4000244,0.0000000,1.8700000,1.2000000,39.593000000000004,41.504071379999999,-111.999158289999997,,,,,Dam,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,S1200,0.0
248,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_12889,1322.6131592,2.2630000,1.8700000,1.4299999,39.689999999999998,41.520459109999997,-112.018717420000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
249,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_6263,1318.2231445,2.1900001,1.8700000,1.1799999,39.689999999999998,41.520915879999997,-112.020909020000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
250,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_11401,1332.3509521,2.4779999,1.8700000,1.4800000,39.689999999999998,41.518832070000002,-112.013996930000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
251,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_93376,1319.7326660,1.0900000,1.8700000,1.4299999,39.689999999999998,41.520786129999998,-112.020286450000000,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
252,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_255,1776.2298584,14.6709995,3.7400000,5.4899998,1.068000000000000,41.513245550000001,-111.881625080000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
253,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_94229,1314.9436035,2.8130000,1.8700000,1.6200000,39.689999999999998,41.521448130000003,-112.023462830000000,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
254,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_72819,1329.2163086,1.2640001,1.8700000,1.4800000,39.689999999999998,41.519573270000002,-112.015557869999995,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
255,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_34285,1933.3729248,2.6750000,5.2700000,0.4300000,2.373000000000000,41.444350690000000,-111.924461570000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
256,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_9298,2001.8271484,4.9870000,2.2400000,4.1900001,4.548000000000000,41.430281850000000,-111.905260040000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
257,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_90112,1601.4696045,7.7329998,12.0299997,10.6099997,1.519000000000000,41.485827610000001,-111.948080430000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
258,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_65503,1354.7280273,3.4080000,1.8700000,1.3500000,39.689999999999998,41.512759220000000,-112.007394980000001,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
259,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_53058,1550.0794678,8.0959997,1.8700000,2.6099999,38.142000000000003,41.496225770000002,-111.952253979999995,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
260,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_45021,1392.0289307,4.1370001,1.8700000,1.5000000,39.593000000000004,41.501929689999997,-111.995213329999999,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
261,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_92849,1317.1734619,1.7520000,1.8700000,1.1799999,39.689999999999998,41.521116999999997,-112.021874030000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
262,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_6736,1289.1351318,0.4310000,1.8700000,0.0800000,39.792000000000002,41.524488159999997,-112.048131080000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
263,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_95869,1651.6264648,13.2989998,12.0299997,15.8000002,1.519000000000000,41.484062029999997,-111.950208020000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
264,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_32543,1985.9561768,4.8010001,2.2400000,1.4900000,4.548000000000000,41.435451409999999,-111.901877529999993,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
265,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_30698,1314.5853271,2.6830001,1.8700000,1.6200000,39.689999999999998,41.521467270000002,-112.023554660000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
266,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_64546,1325.5460205,2.6500001,1.8700000,2.1300001,39.689999999999998,41.520101019999998,-112.017172040000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
267,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_27697,1987.7940674,8.1140003,3.9200001,4.4800000,2.053000000000000,41.431915369999999,-111.923097450000000,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
268,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_49034,1363.4448242,6.0520000,1.8700000,2.4500000,39.689999999999998,41.510161060000001,-112.005755489999999,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
269,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_69931,1393.5223389,0.3010000,1.8700000,2.3499999,39.593000000000004,41.501565679999999,-111.994089049999999,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
270,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_17957,1546.5153809,3.6190000,1.8700000,2.6099999,38.142000000000003,41.496614299999997,-111.952861769999998,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
271,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_32135,1305.4121094,4.2849998,1.8700000,0.7600000,39.792000000000002,41.521780769999999,-112.030271490000004,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
272,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_14271,1948.3874512,10.5930004,8.4099998,1.6100000,2.820000000000000,41.442222700000002,-111.930595060000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
273,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_29467,1350.4538574,5.8969998,1.8700000,1.3200001,39.689999999999998,41.514820239999999,-112.009361190000007,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
